postcode,locality,state,lat,lon
3815,TONIMBUK,VIC,-38.0206756,145.7182515
3816,LABERTOUCHE,VIC,-38.0306894,145.805379
3816,LONGWARRY,VIC,-38.1110794,145.7663288
3816,LONGWARRY NORTH,VIC,-38.0759968,145.763398
3816,MODELLA,VIC,-38.183333,145.716667
3818,ATHLONE,VIC,-38.2386755,145.758535
3818,DROUIN,VIC,-38.1353835,145.8487441
3818,DROUIN EAST,VIC,-38.1195925,145.8885379
3818,DROUIN SOUTH,VIC,-38.1814401,145.8134331
3818,DROUIN WEST,VIC,-38.0866074,145.8523685
3818,HALLORA,VIC,-38.263584,145.8356799
3818,JINDIVICK,VIC,-38.033333,145.9
3818,RIPPLEBROOK,VIC,-38.2001,145.7725
3818,TARAGO,VIC,-38.0598,145.912
3820,BONA VISTA,VIC,-38.2075076,145.963705
3820,LILLICO,VIC,-38.1232002,145.963705
3820,WARRAGUL,VIC,-38.1537515,145.9297824
3821,BRANDY CREEK,VIC,-38.1006308,145.9163703
3821,BRAVINGTON,VIC,-38.0837116,145.9219378
3821,BULN BULN,VIC,-38.083333,145.933333
3821,BULN BULN EAST,VIC,-38.07216,146.0082778
3821,CROSSOVER,VIC,-38.0664599,145.9635748
3821,ELLINBANK,VIC,-38.2555216,145.9247217
3821,FERNDALE,VIC,-38.3112721,145.9233883
3821,LARDNER,VIC,-38.2156486,145.8746249
3821,NAYOOK,VIC,-37.9151,145.93
3821,NEERIM JUNCTION,VIC,-37.9227,145.968
3821,NEERIM NORTH,VIC,-37.9167,146
3821,NILMA,VIC,-38.1704499,145.9720608
3821,NILMA NORTH,VIC,-38.1349479,146.013851
3821,ROKEBY,VIC,-38.066667,145.933333
3821,SEAVIEW,VIC,-38.2828086,145.9170662
3821,SHADY CREEK,VIC,-38.0989012,146.0452061
3821,TETOORA ROAD,VIC,-38.2786747,145.8885379
3821,TORWOOD,VIC,-38.2624,145.875
3821,WARRAGUL SOUTH,VIC,-38.2181003,145.9247217
3821,WARRAGUL WEST,VIC,-38.1692678,145.8829724
3822,CLOVERLEA,VIC,-38.2566511,146.0002671
3822,DARNUM,VIC,-38.183333,146.016667
3822,GAINSBOROUGH,VIC,-38.2266319,145.9720608
3823,ALLAMBEE,VIC,-38.2905436,146.0196656
3823,YARRAGON,VIC,-38.2,146.066667
3823,YARRAGON SOUTH,VIC,-38.2363402,146.0814874
3824,CHILDERS,VIC,-38.3017794,146.1086461
3824,NARRACAN,VIC,-38.264013,146.2370535
3824,THORPDALE SOUTH,VIC,-38.3336714,146.1400336
3824,TRAFALGAR,VIC,-38.2,146.15
3824,TRAFALGAR EAST,VIC,-38.1556929,146.1923698
3824,TRAFALGAR SOUTH,VIC,-38.242203,146.1700361
3825,ABERFELDY,VIC,-37.7206048,146.3885869
3825,AMOR,VIC,-37.9393673,146.4104044
3825,BOOLA,VIC,-38.0485684,146.4605619
3825,CARINGAL,VIC,-37.9935883,146.3457099
3825,COALVILLE,VIC,-38.2402733,146.2649916
3825,COOPERS CREEK,VIC,-37.9886448,146.4243982
3825,ERICA,VIC,-37.9756695,146.3768277
3825,FUMINA,VIC,-37.95,146.116667
3825,FUMINA SOUTH,VIC,-37.95,146.116667
3825,HERNES OAK,VIC,-38.2172515,146.30971
3825,HILL END,VIC,-38.01021,146.1511962
3825,JACOB CREEK,VIC,-38.0053348,146.4104044
3825,JERICHO,VIC,-37.6662128,146.22889
3825,MOE,VIC,-38.172222,146.267778
3825,MOE SOUTH,VIC,-38.214256,146.2426404
3825,MOONDARRA,VIC,-38.0240777,146.370883
3825,NEWBOROUGH,VIC,-38.1760805,146.2985284
3825,NEWBOROUGH EAST,VIC,-38.1760805,146.2985284
3825,RAWSON,VIC,-37.95,146.4
3825,TANJIL,VIC,-37.9447547,146.229387
3825,TANJIL SOUTH,VIC,-38.1082873,146.2411224
3825,THALLOO,VIC,-38.087191,146.3069145
3825,THALOO,VIC,-38.0872,146.307
3825,THOMSON,VIC,-37.9933595,146.7419452
3825,TOOMBON,VIC,-37.721192,146.4393167
3825,WALHALLA,VIC,-37.9382725,146.4507298
3825,WALHALLA EAST,VIC,-37.9326,146.581
3825,WESTBURY,VIC,-38.1413053,146.2202946
3825,WILLOW GROVE,VIC,-38.0690534,146.1623601
3825,YALLOURN,VIC,-38.1802756,146.3182719
3825,YALLOURN NORTH,VIC,-38.1596163,146.3612622
3831,NEERIM,VIC,-37.966667,145.95
3831,NEERIM EAST,VIC,-37.9622559,146.0006153
3831,NEERIM SOUTH,VIC,-38.016667,145.966667
3832,NAYOOK,VIC,-37.9151442,145.9302897
3832,NEERIM JUNCTION,VIC,-37.9227365,145.9677767
3832,NEERIM NORTH,VIC,-37.916667,146
3833,ADA,VIC,-37.8422187,145.8518624
3833,BAW BAW,VIC,-37.7865626,146.0696009
3833,BAW BAW VILLAGE,VIC,-37.8414614,146.2580015
3833,GENTLE ANNIE,VIC,-37.9383977,145.8366147
3833,ICY CREEK,VIC,-37.883333,146.1
3833,LOCH VALLEY,VIC,-37.8402239,145.9977047
3833,MT BAW BAW,VIC,-37.8383333,146.2736111
3833,NOOJEE,VIC,-37.883333,146
3833,PIEDMONT,VIC,-37.8938569,145.9442113
3833,TANJIL BREN,VIC,-37.824722,146.1775
3833,TOORONGO,VIC,-37.7755298,146.0868854
3833,VESPER,VIC,-37.8742225,146.0640244
3835,THORPDALE,VIC,-38.2926842,146.1812023
3840,DRIFFIELD,VIC,-38.285052,146.296432
3840,HAZELWOOD,VIC,-38.3133743,146.3621416
3840,HAZELWOOD NORTH,VIC,-38.265189,146.4851099
3840,HAZELWOOD SOUTH,VIC,-38.3148097,146.4663922
3840,JEERALANG,VIC,-38.3655463,146.4386213
3840,JEERALANG JUNCTION,VIC,-38.3436308,146.4104044
3840,MARYVALE,VIC,-38.1988052,146.3932648
3840,MID VALLEY,VIC,-38.2364581,146.4289502
3840,MORWELL,VIC,-38.2275886,146.4146185
3840,MORWELL EAST,VIC,-38.2275886,146.4146185
3840,MORWELL UPPER,VIC,-38.2275886,146.4146185
3841,GIPPSLAND MC,VIC,-37.5832,147.463
3842,CHURCHILL,VIC,-38.3219988,146.4160017
3844,BLACKWARRY,VIC,-38.4193287,146.606259
3844,CALLIGNEE,VIC,-38.323816,146.5796363
3844,CALLIGNEE NORTH,VIC,-38.3200613,146.6040519
3844,CALLIGNEE SOUTH,VIC,-38.3756,146.614
3844,CARRAJUNG,VIC,-38.366667,146.683333
3844,CARRAJUNG LOWER,VIC,-38.3825,146.761
3844,CARRAJUNG SOUTH,VIC,-38.3871,146.799
3844,FLYNN,VIC,-38.1707159,146.7117693
3844,FLYNNS CREEK,VIC,-38.260963,146.6377088
3844,KOORNALLA,VIC,-38.3267086,146.5322429
3844,LOY YANG,VIC,-38.255137,146.6126403
3844,MOUNT TASSIE,VIC,-38.3886276,146.5618976
3844,TRARALGON,VIC,-38.2033531,146.519786
3844,TRARALGON EAST,VIC,-38.1836514,146.5825806
3844,TRARALGON SOUTH,VIC,-38.2986311,146.5368986
3844,TYERS,VIC,-38.15,146.466667
3844,WILLUNG SOUTH,VIC,-38.337633,146.7222533
3847,HIAMDALE,VIC,-38.2643115,146.7554393
3847,NAMBROK,VIC,-38.0532922,146.8388418
3847,ROSEDALE,VIC,-38.15,146.783
3847,WILLUNG,VIC,-38.2448484,146.8037101
3847,WILLUNG SOUTH,VIC,-38.3376,146.722
3850,GIFFARD,VIC,-38.3676479,147.1613237
3850,GUTHRIDGE,VIC,-38.1075,147.082
3850,SALE,VIC,-38.1026004,147.073027
3850,SALE NORTH,VIC,-38.1026004,147.073027
3850,WURRUK,VIC,-38.1077891,147.0280652
3851,AIRLY,VIC,-38.0279745,147.1149275
3851,BUNDALAGUAH,VIC,-38.0307598,147.0217285
3851,CLYDEBANK,VIC,-38.0463162,147.1474819
3851,COBAINS,VIC,-38.0791967,147.1231644
3851,DARRIMAN,VIC,-38.4036751,146.839377
3851,DUTSON,VIC,-38.1738558,147.2074198
3851,DUTSON DOWNS,VIC,-38.2032935,147.3193881
3851,FLAMINGO BEACH,VIC,-38.270311,147.3129258
3851,FULHAM,VIC,-38.0779833,146.9541617
3851,GIFFARD,VIC,-38.3676,147.161
3851,GIFFARD WEST,VIC,-38.3506013,146.9896989
3851,GLOMAR BEACH,VIC,-38.2989768,147.2762157
3851,GOLDEN BEACH,VIC,-38.2280947,147.3757681
3851,KILMANY,VIC,-38.1140626,146.9077363
3851,LAKE WELLINGTON,VIC,-38.0904946,147.317466
3851,LOCH SPORT,VIC,-38.0739783,147.5419531
3851,LONGFORD,VIC,-38.164167,147.086944
3851,MONTGOMERY,VIC,-38.051866,147.0713502
3851,MYRTLEBANK,VIC,-38.0664383,147.0168002
3851,PARADISE BEACH,VIC,-38.1992076,147.4033451
3851,PEARSONDALE,VIC,-38.1343526,147.0134889
3851,SEACOMBE,VIC,-38.1194501,147.4402167
3851,SEASPRAY,VIC,-38.2936345,147.1467693
3851,SOMERTON PARK,VIC,-38.0976286,147.0973977
3851,STRADBROKE,VIC,-38.2720244,147.0569376
3851,THE HEART,VIC,-38.1028369,147.1693375
3851,THE HONEYSUCKLES,VIC,-38.3529876,147.2190598
3852,EAST SALE,VIC,-38.1054,147.141
3852,EAST SALE RAAF,VIC,-38.1054893,147.1233541
3852,SALE EAST RAAF,VIC,-38.1055,147.123
3853,SALE,VIC,-38.1026004,147.073027
3854,GLENGARRY,VIC,-38.1352566,146.5637493
3854,GLENGARRY NORTH,VIC,-38.088238,146.5749622
3854,GLENGARRY WEST,VIC,-38.1520709,146.5245143
3856,TOONGABBIE,VIC,-38.0326139,146.5392256
3857,COWWARR,VIC,-38.0132354,146.6850587
3858,ARBUCKLE,VIC,-37.369,146.829
3858,BILLABONG,VIC,-37.2589,146.828
3858,BURAGWONDUC,VIC,-37.4909,146.771
3858,CROOKAYAN,VIC,-37.4841,146.621
3858,DAWSON,VIC,-37.9680283,146.6951743
3858,DENISON,VIC,-38.0254826,146.8423556
3858,GILLUM,VIC,-37.7535,146.735
3858,GLEN FALLOCH,VIC,-37.6691937,146.6472521
3858,GLENFALLOCH,VIC,-37.6692,146.647
3858,GLENMAGGIE,VIC,-37.9163753,146.7461215
3858,HEYFIELD,VIC,-37.9827396,146.7911606
3858,HOWITT PLAINS,VIC,-37.2063,146.686
3858,LICOLA,VIC,-37.5735428,146.6245602
3858,LICOLA NORTH,VIC,-37.5148998,146.5518033
3858,REYNARD,VIC,-37.3559,146.625
3858,SARGOOD,VIC,-37.5864,146.739
3858,SEATON,VIC,-37.9380632,146.684357
3858,TAMBORITHA,VIC,-37.4334758,146.7101069
3858,WINNINDOO,VIC,-38.0598736,146.7629732
3858,WORROWING,VIC,-37.6689,146.742
3858,YANGOURA,VIC,-37.822,146.568
3859,MAFFRA WEST UPPER,VIC,-37.8729822,146.817681
3859,MEWBURN PARK,VIC,-37.9529871,146.9390043
3859,NEWRY,VIC,-37.905059,146.900704
3859,TINAMBA,VIC,-37.9655346,146.919692
3859,TINAMBA WEST,VIC,-37.9329967,146.8497352
3860,BOISDALE,VIC,-37.8840703,146.9945377
3860,BRIAGOLONG,VIC,-37.822072,147.0717292
3860,BUSHY PARK,VIC,-37.8381502,147.0030727
3860,COONGULLA,VIC,-37.8863058,146.7854467
3860,KOOROOL,VIC,-37.7262,146.943
3860,MAFFRA,VIC,-37.9619053,146.9886238
3860,MONOMAK,VIC,-37.7239,146.793
3860,MOROKA,VIC,-37.4899,146.939
3860,NAP NAP MARRA,VIC,-37.5786,146.846
3860,NUNTIN,VIC,-38.2243721,146.4301419
3860,RIVERSLEA,VIC,-38.0032475,146.9457191
3860,TOOLOME,VIC,-37.6165,147.053
3860,VALENCIA CREEK,VIC,-37.8236211,146.9766789
3860,WOOLENOOK,VIC,-37.7295,147.062
3860,WRATHUNG,VIC,-37.5955,146.949
3860,WRIXON,VIC,-37.6835,146.851
3862,BUDGEE BUDGEE,VIC,-37.5459,147.096
3862,CASTLEBURN,VIC,-37.576172,147.179993
3862,COBBANNAH,VIC,-37.705174,147.3162797
3862,COWA,VIC,-37.3889,147.18
3862,CROOKED RIVER,VIC,-37.3140719,147.1018714
3862,DARGO,VIC,-37.4619237,147.2510078
3862,HAWKHURST,VIC,-37.419557,147.1189167
3862,HOLLANDS LANDING,VIC,-38.048,147.461
3862,LLOWALONG,VIC,-37.9113511,147.0361627
3862,MEERLIEU,VIC,-38.0071158,147.3856872
3862,MIOWERA,VIC,-37.48,147.153
3862,MOORNAPA,VIC,-37.628,147.203
3862,MUNRO,VIC,-37.9318234,147.2007191
3862,PERRY BRIDGE,VIC,-38.0044156,147.2652758
3862,STOCKDALE,VIC,-37.8097884,147.1622868
3862,STRATFORD,VIC,-37.966667,147.083333
3862,WATERFORD,VIC,-37.516238,147.201491
3862,WONGUNGARRA,VIC,-37.3442,147.153
3864,FERNBANK,VIC,-37.8151682,147.3291671
3864,GLENALADALE,VIC,-37.7510906,147.3266955
3864,THE FINGERBOARD,VIC,-37.8199648,147.304453
3865,LINDENOW,VIC,-37.7994292,147.468383
3869,JUMBUK,VIC,-38.3747997,146.4051598
3869,YINNAR,VIC,-38.316667,146.316667
3869,YINNAR SOUTH,VIC,-38.383333,146.383333
3870,BOOLARRA,VIC,-38.383333,146.266667
3870,BOOLARRA SOUTH,VIC,-38.419077,146.2666008
3870,BUDGEREE,VIC,-38.4201593,146.3411655
3870,BUDGEREE EAST,VIC,-38.45,146.38
3870,GRAND RIDGE,VIC,-38.4431454,146.3184541
3870,JOHNSTONES HILL,VIC,-38.3804,146.291
3870,MIRBOO EAST,VIC,-38.3950602,146.1498411
3871,ALLAMBEE RESERVE,VIC,-38.3022517,146.0528724
3871,ALLAMBEE SOUTH,VIC,-38.3485607,146.1086461
3871,BAROMI,VIC,-38.4024468,146.1770148
3871,DARLIMURLA,VIC,-38.4148139,146.2122654
3871,DELBURN,VIC,-38.3188255,146.2264351
3871,DOLLAR,VIC,-38.5573,146.176
3871,LIMONITE,VIC,-38.4187,146.237
3871,MIRBOO,VIC,-38.3950602,146.1498411
3871,MIRBOO NORTH,VIC,-38.3950602,146.1498411
3871,TARWIN EAST,VIC,-38.405,146.181
3873,GORMANDALE,VIC,-38.3016024,146.6738329
3874,CARRAJUNG SOUTH,VIC,-38.3871131,146.7991439
3874,CHERRILONG,VIC,-38.58,146.88
3874,MCLOUGHLINS BEACH,VIC,-38.608611,146.903889
3874,WOODSIDE,VIC,-38.5206202,146.8950786
3874,WOODSIDE BEACH,VIC,-38.5452519,146.9745677
3874,WOODSIDE NORTH,VIC,-38.4219075,146.8226797
3875,BAIRNSDALE,VIC,-37.833333,147.616667
3875,BANKSIA PENINSULA,VIC,-37.9518,147.674
3875,BENGWORDEN,VIC,-37.9749719,147.4629594
3875,BROADLANDS,VIC,-37.8468121,147.6799159
3875,BULLUMWAAL,VIC,-37.6716417,147.5657205
3875,CALULU,VIC,-37.7818188,147.5193106
3875,CLIFTON CREEK,VIC,-37.7114587,147.691206
3875,DEPTFORD,VIC,-37.5662068,147.6883849
3875,EAST BAIRNSDALE,VIC,-37.8361684,147.6495717
3875,EASTWOOD,VIC,-37.8134,147.63
3875,ELLASWOOD,VIC,-37.7837112,147.5751417
3875,FAIRY DELL,VIC,-37.6887426,147.7573626
3875,FLAGGY CREEK,VIC,-37.7553132,147.4796981
3875,FORGE CREEK,VIC,-37.9311827,147.6141587
3875,GOON NURE,VIC,-37.9767763,147.5871797
3875,GRANITE ROCK,VIC,-37.7573323,147.6722422
3875,HILLSIDE,VIC,-37.826996,147.5366825
3875,HOLLANDS LANDING,VIC,-38.048,147.461
3875,IGUANA CREEK,VIC,-37.7524046,147.3644833
3875,LINDENOW SOUTH,VIC,-37.8261072,147.4388572
3875,LUCKNOW,VIC,-37.8115088,147.6779106
3875,MARTHAVALE,VIC,-37.4443,147.508
3875,MELWOOD,VIC,-37.7417323,147.5051616
3875,MERRIJIG,VIC,-37.7074693,147.5375304
3875,MOUNT TAYLOR,VIC,-37.7322467,147.5893027
3875,NEWLANDS ARM,VIC,-37.9277583,147.692083
3875,RYANS,VIC,-37.5519,147.474
3875,SARSFIELD,VIC,-37.7438718,147.7686461
3875,TABBERABBERA,VIC,-37.5480156,147.4014224
3875,WALPA,VIC,-37.7939691,147.3892119
3875,WATERHOLES,VIC,-37.6486269,147.719636
3875,WENTWORTH,VIC,-37.3086,147.488
3875,WOODGLEN,VIC,-37.7749385,147.3892119
3875,WUK WUK,VIC,-37.7563119,147.4309105
3875,WY YUNG,VIC,-37.8035174,147.6191276
3878,EAGLE POINT,VIC,-37.9067566,147.6779106
3880,BOOLE POOLE,VIC,-37.8993247,147.7902372
3880,OCEAN GRANGE,VIC,-37.9968555,147.6893783
3880,PAYNESVILLE,VIC,-37.9112576,147.7123335
3880,RAYMOND ISLAND,VIC,-37.916667,147.733333
3882,NICHOLSON,VIC,-37.8071978,147.7573
3885,BRUMBY,VIC,-37.0161,148.07
3885,BRUTHEN,VIC,-37.7135193,147.8339017
3885,BUCHAN,VIC,-37.5121541,148.165845
3885,BUCHAN SOUTH,VIC,-37.539995,148.1239027
3885,BUTCHERS RIDGE,VIC,-37.2471181,148.2507284
3885,GELANTIPY,VIC,-37.147539,148.2526703
3885,MOSSIFACE,VIC,-37.7451219,147.8197188
3885,MURRINDAL,VIC,-37.3987231,148.2152799
3885,SUGGAN BUGGAN,VIC,-36.9406813,148.3478487
3885,TAMBO UPPER,VIC,-37.7718005,147.8116993
3885,TIMBARRA,VIC,-37.4912025,147.9333322
3885,W TREE,VIC,-37.3217231,148.238042
3885,WISELEIGH,VIC,-37.7125989,147.7913421
3885,WULGULMERANG,VIC,-37.0087952,148.2747684
3885,WULGULMERANG EAST,VIC,-37.0982656,148.2544511
3885,WULGULMERANG WEST,VIC,-37.2249496,148.1086105
3885,YALMY,VIC,-37.4809794,148.281616
3886,NEWMERELLA,VIC,-37.7514308,148.42875
3887,LAKE TYERS,VIC,-37.8396304,148.1238154
3887,NOWA NOWA,VIC,-37.7343937,148.0867723
3887,WAIREWA,VIC,-37.7175268,148.1639603
3888,BENDOC,VIC,-37.1347462,148.9105482
3888,BETE BOLONG,VIC,-37.7092607,148.3937975
3888,BETE BOLONG NORTH,VIC,-37.5892422,148.290893
3888,BONANG,VIC,-37.1764711,148.6825219
3888,BRODRIBB RIVER,VIC,-37.7784742,148.5439613
3888,CABANANDRA,VIC,-37.0999706,148.6910549
3888,CAPE CONRAN,VIC,-37.7927389,148.7188591
3888,CORRINGLE,VIC,-37.7824449,148.4433762
3888,DEDDICK VALLEY,VIC,-37.0804727,148.4112283
3888,DELEGATE RIVER,VIC,-37.0634,148.798
3888,DELEGATE RIVER EAST,VIC,-37.0634036,148.7979127
3888,DELLICKNORA,VIC,-37.114129,148.671541
3888,GOONGERAH,VIC,-37.35,148.7
3888,HAYDENS BOG,VIC,-37.1049248,148.8696613
3888,JARRAHMOND,VIC,-37.6902765,148.4156549
3888,LOCHEND,VIC,-37.7404294,148.5052663
3888,MARLO,VIC,-37.796,148.531
3888,MARTINS CREEK,VIC,-32.55,151.616667
3888,NURRAN,VIC,-37.396581,148.5912894
3888,OMEO VALLEY,VIC,-36.9546793,147.6360481
3888,ORBOST,VIC,-37.7028259,148.4653469
3888,SIMPSONS CREEK,VIC,-37.7450776,148.3523807
3888,TOSTAREE,VIC,-37.7503304,148.189648
3888,TUBBUT,VIC,-37.1051517,148.6354972
3888,WAYGARA,VIC,-37.750452,148.3186102
3888,WOMBAT CREEK,VIC,-37.7573077,148.2891394
3889,BELL BIRD CREEK,VIC,-37.6535,148.814
3889,BELLBIRD CREEK,VIC,-37.6535235,148.8137548
3889,BEMM RIVER,VIC,-37.7590189,148.9606122
3889,CABBAGE TREE CREEK,VIC,-37.6983515,148.715807
3889,CLUB TERRACE,VIC,-37.5187171,148.9303017
3889,COMBIENBAR,VIC,-37.4059446,149.008783
3889,ERRINUNDRA,VIC,-37.4648602,148.7505879
3889,MANORINA,VIC,-37.6725526,148.7936448
3890,BULDAH,VIC,-37.2788614,149.1440045
3890,CANN RIVER,VIC,-37.566667,149.15
3890,CHANDLERS CREEK,VIC,-37.334385,149.2043105
3890,NOORINBEE,VIC,-37.5096536,149.1705795
3890,NOORINBEE NORTH,VIC,-37.424735,149.1942574
3890,TAMBOON,VIC,-37.7989269,149.2752202
3890,TONGHI CREEK,VIC,-37.5619138,149.0618209
3890,WEERAGUA,VIC,-37.5621735,149.1960526
3891,GENOA,VIC,-37.4510835,149.696092
3891,GIPSY POINT,VIC,-37.4835989,149.673809
3891,MARAMINGO CREEK,VIC,-37.4323557,149.6308682
3891,WALLAGARAUGH,VIC,-37.3427729,149.6726338
3891,WANGARABELL,VIC,-37.3898326,149.511036
3891,WINGAN RIVER,VIC,-37.5346078,149.3921944
3891,WROXHAM,VIC,-37.3425735,149.4808994
3892,MALLACOOTA,VIC,-37.5130708,149.7718067
3893,DOUBLE BRIDGES,VIC,-37.6278133,147.8483965
3893,STIRLING,VIC,-37.4518888,147.7101041
3893,TAMBO CROSSING,VIC,-37.4960033,147.8548453
3895,DOCTORS FLAT,VIC,-37.2996064,147.740283
3895,ENSAY,VIC,-37.3820435,147.8151071
3895,ENSAY NORTH,VIC,-37.323719,147.837458
3895,REEDY CREEK,VIC,-37.2652467,145.1486206
3895,REEDY FLAT,VIC,-37.3997,147.913
3896,BINDI,VIC,-37.1429517,147.8151071
3896,BROOKVILLE,VIC,-37.3125256,147.640009
3896,NUNNIONG,VIC,-37.2241522,147.9541666
3896,SWIFTS CREEK,VIC,-37.250278,147.712222
3896,TONGIO,VIC,-37.1875811,147.7253954
3898,ANGLERS REST,VIC,-36.9939045,147.4819571
3898,BINGO,VIC,-37.0162321,147.5748824
3898,BINGO MUNJIE,VIC,-37.0162321,147.5748824
3898,BUNDARA,VIC,-36.9778224,147.3397643
3898,CASSILIS,VIC,-37.2109679,147.5988028
3898,COBUNGRA,VIC,-37.0881747,147.403641
3898,DINNER PLAIN,VIC,-37.0238277,147.2413889
3898,GLEN VALLEY,VIC,-36.8805567,147.4694437
3898,GLEN WILLS,VIC,-36.8368292,147.4971151
3898,HINNOMUNJIE,VIC,-37.0180032,147.6490239
3898,OMEO,VIC,-37.1,147.6
3898,OMEO VALLEY,VIC,-36.9547,147.636
3898,SHANNONVALE,VIC,-36.9334829,147.4231349
3900,BENAMBRA,VIC,-36.9180065,147.7736105
3900,COBBERAS,VIC,-36.8515428,148.0918337
3900,UPLANDS,VIC,-36.9009009,147.8708157
3902,BUMBERRAH,VIC,-37.7900179,147.8339099
3902,JOHNSONVILLE,VIC,-37.8177196,147.8044654
3903,SWAN REACH,VIC,-37.8097254,147.8594587
3904,METUNG,VIC,-37.8600459,147.8367484
3909,KALIMNA,VIC,-37.866369,147.9673981
3909,KALIMNA WEST,VIC,-37.8479661,147.9297636
3909,LAKE BUNGA,VIC,-37.8616357,148.0384692
3909,LAKE TYERS BEACH,VIC,-37.8606804,148.0669106
3909,LAKES ENTRANCE,VIC,-37.8511185,147.995821
3909,NUNGURNER,VIC,-37.8552118,147.8992133
3909,NYERIMILANG,VIC,-37.8710154,147.921537
3909,TOORLOO ARM,VIC,-37.7894568,148.0505559
3910,LANGWARRIN,VIC,-38.1608986,145.1927835
3911,BAXTER,VIC,-38.196,145.157
3911,LANGWARRIN SOUTH,VIC,-38.189,145.189
3912,PEARCEDALE,VIC,-38.203,145.231
3912,SOMERVILLE,VIC,-38.226,145.177
3913,TYABB,VIC,-38.2651079,145.1706992
3915,HASTINGS,VIC,-38.306,145.189
3915,TUERONG,VIC,-38.3,145.105
3916,MERRICKS,VIC,-38.39,145.089
3916,POINT LEO,VIC,-38.421,145.075
3916,SHOREHAM,VIC,-38.427,145.05
3918,BITTERN,VIC,-38.3329437,145.165179
3919,CRIB POINT,VIC,-38.3534427,145.1983055
3920,FLINDERS NAVAL DEPOT,VIC,-38.3943,145.209
3920,HMAS CERBERUS,VIC,-38.3943,145.209
3921,ELIZABETH ISLAND,VIC,-38.4168,145.369
3921,FRENCH ISLAND,VIC,-38.3489348,145.3364703
3921,TANKERTON,VIC,-38.387343,145.291498
3922,COWES,VIC,-38.451111,145.241944
3922,SILVERLEAVES,VIC,-38.453056,145.264722
3922,SMITHS BEACH,VIC,-38.5006654,145.2563077
3922,SUMMERLANDS,VIC,-38.511111,145.146111
3922,SUNDERLAND BAY,VIC,-38.5016289,145.272887
3922,SUNSET STRIP,VIC,-38.4958178,145.2659786
3922,SURF BEACH,VIC,-38.5090925,145.2949976
3922,VENTNOR,VIC,-38.4834062,145.1727694
3922,WIMBLEDON HEIGHTS,VIC,-38.4799767,145.2328259
3923,RHYLL,VIC,-38.4724137,145.2756505
3925,CAPE WOOLAMAI,VIC,-38.526111,145.336944
3925,CHURCHILL ISLAND,VIC,-38.4997104,145.33812
3925,NEWHAVEN,VIC,-38.5125,145.358333
3925,SAN REMO,VIC,-38.5254247,145.3768484
3926,BALNARRING,VIC,-38.371,145.118
3926,BALNARRING BEACH,VIC,-38.3889938,145.1182718
3926,MERRICKS BEACH,VIC,-38.398,145.106
3926,MERRICKS NORTH,VIC,-38.354,145.075
3927,SOMERS,VIC,-38.3793743,145.165179
3928,MAIN RIDGE,VIC,-38.4018779,144.9721978
3929,FLINDERS,VIC,-38.4574538,144.9721978
3930,KUNYUNG,VIC,-38.1912818,145.0789201
3930,MOUNT ELIZA,VIC,-38.1952209,145.0879338
3931,MORNINGTON,VIC,-38.2277083,145.0603633
3933,MOOROODUC,VIC,-38.2501593,145.1265477
3934,MOUNT MARTHA,VIC,-38.287039,145.016269
3936,ARTHURS SEAT,VIC,-38.352,144.953
3936,DROMANA,VIC,-38.338,144.965
3936,SAFETY BEACH,VIC,-38.322,144.986
3937,RED HILL,VIC,-38.355,145.016
3937,RED HILL SOUTH,VIC,-38.384,145.024
3938,MCCRAE,VIC,-38.3562816,144.9336544
3939,BONEO,VIC,-38.413,144.888
3939,CAPE SCHANCK,VIC,-38.461,144.905
3939,FINGAL,VIC,-38.421111,144.861111
3939,ROSEBUD,VIC,-38.356,144.918
3939,ROSEBUD PLAZA,VIC,-38.3615692,144.8913632
3940,CAPEL SOUND,VIC,-38.3745,144.879
3940,ROSEBUD WEST,VIC,-38.3745,144.879
3941,RYE,VIC,-38.377,144.838
3941,ST ANDREWS BEACH,VIC,-38.419,144.83
3941,TOOTGAROOK,VIC,-38.374,144.849
3942,BLAIRGOWRIE,VIC,-38.3645949,144.7686693
3943,SORRENTO,VIC,-38.3477833,144.746696
3944,PORTSEA,VIC,-38.32,144.713
3945,BELLVIEW,VIC,30.4615858,-87.3149742
3945,JEETHO,VIC,-38.4130762,145.7251956
3945,KROWERA,VIC,-38.4419698,145.6642077
3945,LOCH,VIC,-38.3738374,145.6877037
3945,WOODLEIGH,VIC,-38.3954374,145.6335765
3946,BENA,VIC,-38.4506894,145.7245012
3950,KARDELLA SOUTH,VIC,-38.4584478,145.8746249
3950,KORUMBURRA,VIC,-38.4378364,145.8150854
3950,KORUMBURRA SOUTH,VIC,-38.4661814,145.8470086
3950,STRZELECKI,VIC,-38.3416551,145.902453
3950,WHITELAW,VIC,-38.4360763,145.7717353
3951,ARAWATA,VIC,-38.3950636,145.8892336
3951,FAIRBANK,VIC,-38.4078396,145.919154
3951,JUMBUNNA,VIC,-38.4623193,145.7762516
3951,KARDELLA,VIC,-38.421149,145.8746249
3951,KONGWAK,VIC,-38.5174647,145.7096128
3951,MOYARRA,VIC,-38.4800272,145.7217235
3951,OUTTRIM,VIC,-38.5116349,145.7696509
3951,RANCEBY,VIC,-38.3790882,145.8364124
3953,BERRYS CREEK,VIC,-38.41889,146.080755
3953,BOOROOL,VIC,-38.4463913,146.0378905
